,diff_min,temporada_alta,periodo_dia,atraso_15
5393,18.0,1,tarde,1
5394,14.0,1,tarde,0
5395,39.0,1,tarde,1
5396,24.0,1,tarde,1
5397,33.00000000000001,1,tarde,1
5398,6.0,1,tarde,0
5399,8.000000000000002,1,tarde,0
5400,20.0,1,tarde,1
5401,19.0,1,tarde,1
5402,9.0,1,tarde,0
5403,20.0,1,tarde,1
5404,25.0,1,tarde,1
5405,11.0,1,tarde,0
5406,44.0,1,tarde,1
5407,22.0,1,tarde,1
5408,9.0,1,tarde,0
5409,-5.0,1,tarde,0
5410,9.0,1,tarde,0
5411,3.0,1,tarde,0
5412,6.0,1,tarde,0
5413,8.000000000000002,1,tarde,0
5414,1.0000000000000002,1,mañana,0
5415,5.0,1,mañana,0
5416,2.0000000000000004,1,mañana,0
5417,36.0,1,mañana,1
5418,7.0,1,mañana,0
5419,11.0,1,mañana,0
5420,1.0000000000000002,1,mañana,0
5421,9.0,1,mañana,0
5422,2.0000000000000004,1,mañana,0
5423,-5.0,1,mañana,0
5424,5.0,1,mañana,0
5425,8.000000000000002,1,mañana,0
5426,122.00000000000001,1,mañana,1
5427,7.0,1,mañana,0
5428,29.0,1,mañana,1
5429,8.000000000000002,1,mañana,0
5430,1.0000000000000002,1,mañana,0
5431,6.0,1,mañana,0
5432,6.0,1,mañana,0
5433,4.000000000000001,1,mañana,0
5434,0.0,1,mañana,0
5435,6.0,1,mañana,0
5436,-3.0,1,mañana,0
5437,-2.0000000000000004,1,mañana,0
5438,2.0000000000000004,1,mañana,0
5439,2.0000000000000004,1,mañana,0
5440,14.0,1,mañana,0
5441,3.0,1,mañana,0
5442,6.0,1,mañana,0
5443,-1.0000000000000002,1,mañana,0
5444,13.0,1,mañana,0
5445,7.0,1,mañana,0
5446,10.0,1,mañana,0
5447,5.0,1,mañana,0
5448,48.0,1,mañana,1
5449,5.0,1,mañana,0
5450,-3.0,1,mañana,0
5451,7.0,1,mañana,0
5452,2.0000000000000004,1,mañana,0
5453,21.0,1,mañana,1
5454,11.0,1,mañana,0
5455,-1.0000000000000002,1,mañana,0
5456,4.000000000000001,1,mañana,0
5457,5.0,1,mañana,0
5458,7.0,1,mañana,0
5459,2.0000000000000004,1,mañana,0
5460,-3.0,1,mañana,0
5461,12.0,1,mañana,0
5462,-1.0000000000000002,1,mañana,0
5463,1.0000000000000002,1,mañana,0
5464,3.0,1,mañana,0
5465,3.0,1,mañana,0
5466,6.0,1,mañana,0
5467,13.0,1,tarde,0
5468,12.0,1,tarde,0
5469,8.000000000000002,1,tarde,0
5470,3.0,1,tarde,0
5471,17.000000000000004,1,tarde,1
5472,-9.0,1,tarde,0
5473,11.0,1,tarde,0
5474,22.0,1,tarde,1
5475,1.0000000000000002,1,mañana,0
5476,0.0,1,mañana,0
5477,12.0,1,tarde,0
5478,15.0,1,mañana,0
5479,-2.0000000000000004,1,mañana,0
5480,8.000000000000002,1,mañana,0
5481,21.0,1,tarde,1
5482,5.0,1,mañana,0
5483,5.0,1,mañana,0
5484,-1.0000000000000002,1,tarde,0
5485,16.000000000000004,1,mañana,1
5486,25.0,1,mañana,1
5487,6.0,1,mañana,0
5488,10.0,1,mañana,0
5489,27.0,1,noche,1
5490,15.0,1,noche,0
5491,29.0,1,noche,1
5492,17.000000000000004,1,noche,1
5493,55.0,1,noche,1
5494,10.0,1,noche,0
5495,69.0,1,noche,1
5496,21.0,1,noche,1
5497,11.0,1,noche,0
5498,3.0,1,noche,0
5499,-2.0000000000000004,1,noche,0
5500,7.0,1,noche,0
5501,25.0,1,noche,1
5502,9.0,1,noche,0
5503,51.0,1,noche,1
5504,35.0,1,noche,1
5505,42.0,1,noche,1
5506,4.000000000000001,1,noche,0
5507,99.0,1,noche,1
5508,22.0,1,noche,1
5509,31.000000000000004,1,noche,1
5510,30.0,1,noche,1
5511,29.0,1,noche,1
5512,31.000000000000004,1,noche,1
5513,39.0,1,noche,1
5514,34.00000000000001,1,noche,1
5515,51.0,1,noche,1
5516,99.0,1,noche,1
5517,45.0,1,noche,1
5518,42.0,1,noche,1
5519,4.000000000000001,1,tarde,0
5520,13.0,1,tarde,0
5521,6.0,1,tarde,0
5522,0.0,1,tarde,0
5523,40.0,1,tarde,1
5524,8.000000000000002,1,mañana,0
5525,7.0,1,mañana,0
5526,3.0,1,mañana,0
5527,-2.0000000000000004,1,mañana,0
5528,2.0000000000000004,1,mañana,0
5529,1.0000000000000002,1,mañana,0
5530,39.0,1,mañana,1
5531,-1.0000000000000002,1,mañana,0
5532,2.0000000000000004,1,mañana,0
5533,12.0,1,mañana,0
5534,7.0,1,mañana,0
5535,123.00000000000001,1,mañana,1
5536,1.0000000000000002,1,mañana,0
5537,17.000000000000004,1,mañana,1
5538,2.0000000000000004,1,mañana,0
5539,6.0,1,mañana,0
5540,-4.000000000000001,1,mañana,0
5541,4.000000000000001,1,mañana,0
5542,14.0,1,mañana,0
5543,16.000000000000004,1,mañana,1
5544,18.0,1,mañana,1
5545,3.0,1,mañana,0
5546,23.0,1,mañana,1
5547,-2.0000000000000004,1,mañana,0
5548,4.000000000000001,1,tarde,0
5549,10.0,1,tarde,0
5550,21.0,1,tarde,1
5551,6.0,1,tarde,0
5552,10.0,1,tarde,0
5553,-3.0,1,noche,0
5554,5.0,1,noche,0
5555,-5.0,1,noche,0
5556,49.0,1,noche,1
5557,-4.000000000000001,1,noche,0
5558,8.000000000000002,1,mañana,0
5559,0.0,1,mañana,0
5560,34.00000000000001,1,mañana,1
5561,34.00000000000001,1,mañana,1
5562,24.0,1,mañana,1
5563,9.0,1,mañana,0
5564,8.000000000000002,1,mañana,0
5565,-1.0000000000000002,1,mañana,0
5566,11.0,1,mañana,0
5567,-1.0000000000000002,1,mañana,0
5568,11.0,1,mañana,0
5569,17.000000000000004,1,mañana,1
5570,4.000000000000001,1,mañana,0
5571,8.000000000000002,1,mañana,0
5572,5.0,1,mañana,0
5573,8.000000000000002,1,mañana,0
5574,17.000000000000004,1,mañana,1
5575,27.0,1,mañana,1
5576,1.0000000000000002,1,mañana,0
5577,3.0,1,mañana,0
5578,-2.0000000000000004,1,mañana,0
5579,41.0,1,mañana,1
5580,15.0,1,mañana,0
5581,1.0000000000000002,1,mañana,0
5582,19.0,1,mañana,1
5583,1.0000000000000002,1,mañana,0
5584,-2.0000000000000004,1,mañana,0
5585,15.0,1,mañana,0
5586,-2.0000000000000004,1,mañana,0
5587,7.0,1,mañana,0
5588,4.000000000000001,1,noche,0
5589,6.0,1,noche,0
5590,16.000000000000004,1,noche,1
5591,1.0000000000000002,1,noche,0
5592,5.0,1,noche,0
5593,6.0,1,noche,0
5594,-3.0,1,noche,0
5595,6.0,1,noche,0
5596,29.0,1,noche,1
5597,3.0,1,noche,0
5598,4.000000000000001,1,noche,0
5599,5.0,1,noche,0
5600,130.00000000000003,1,noche,1
5601,21.0,1,noche,1
5602,8.000000000000002,1,noche,0
5603,12.0,1,noche,0
5604,9.0,1,noche,0
5605,-1.0000000000000002,1,noche,0
5606,12.0,1,noche,0
5607,110.0,1,noche,1
5608,4.000000000000001,1,noche,0
5609,3.0,1,noche,0
5610,6.0,1,noche,0
5611,1.0000000000000002,1,noche,0
5612,4.000000000000001,1,noche,0
5613,8.000000000000002,1,noche,0
5614,4.000000000000001,1,noche,0
5615,42.0,1,noche,1
5616,8.000000000000002,1,noche,0
5617,7.0,1,noche,0
5618,67.00000000000001,1,noche,1
5619,24.0,1,mañana,1
5620,7.0,1,mañana,0
5621,5.0,1,mañana,0
5622,2.0000000000000004,1,mañana,0
5623,7.0,1,mañana,0
5624,3.0,1,mañana,0
5625,11.0,1,mañana,0
5626,2.0000000000000004,1,mañana,0
5627,0.0,1,mañana,0
5628,8.000000000000002,1,mañana,0
5629,12.0,1,mañana,0
5630,2.0000000000000004,1,mañana,0
5631,5.0,1,tarde,0
5632,8.000000000000002,1,tarde,0
5633,18.0,1,tarde,1
5634,7.0,1,tarde,0
5635,22.0,1,tarde,1
5636,40.0,1,tarde,1
5637,7.0,1,tarde,0
5638,11.0,1,tarde,0
5639,1.0000000000000002,1,mañana,0
5640,4.000000000000001,1,mañana,0
5641,-1.0000000000000002,1,mañana,0
5642,6.0,1,mañana,0
5643,-1.0000000000000002,1,mañana,0
5644,6.0,1,mañana,0
5645,5.0,1,mañana,0
5646,-1.0000000000000002,1,mañana,0
5647,1.0000000000000002,1,mañana,0
5648,20.0,1,mañana,1
5649,0.0,1,mañana,0
5650,-4.000000000000001,1,mañana,0
5651,10.0,1,mañana,0
5652,15.0,1,mañana,0
5653,8.000000000000002,1,mañana,0
5654,3.0,1,mañana,0
5655,28.0,1,mañana,1
5656,-1.0000000000000002,1,mañana,0
5657,16.000000000000004,1,mañana,1
5658,10.0,1,mañana,0
5659,8.000000000000002,1,mañana,0
5660,1.0000000000000002,1,mañana,0
5661,16.000000000000004,1,mañana,1
5662,15.0,1,mañana,0
5663,18.0,1,mañana,1
5664,9.0,1,mañana,0
5665,6.0,1,mañana,0
5666,27.0,1,mañana,1
5667,6.0,1,mañana,0
5668,7.0,1,mañana,0
5669,3.0,1,tarde,0
5670,4.000000000000001,1,tarde,0
5671,25.0,1,tarde,1
5672,31.000000000000004,1,tarde,1
5673,11.0,1,tarde,0
5674,11.0,1,tarde,0
5675,12.0,1,tarde,0
5676,14.0,1,tarde,0
5677,1.0000000000000002,1,tarde,0
5678,11.0,1,tarde,0
5679,17.000000000000004,1,tarde,1
5680,8.000000000000002,1,tarde,0
5681,18.0,1,tarde,1
5682,7.0,1,tarde,0
5683,2.0000000000000004,1,tarde,0
5684,3.0,1,tarde,0
5685,25.0,1,tarde,1
5686,21.0,1,tarde,1
5687,0.0,1,tarde,0
5688,3.0,1,tarde,0
5689,6.0,1,tarde,0
5690,4.000000000000001,1,tarde,0
5691,-1.0000000000000002,1,tarde,0
5692,4.000000000000001,1,tarde,0
5693,4.000000000000001,1,tarde,0
5694,8.000000000000002,1,tarde,0
5695,24.0,1,tarde,1
5696,9.0,1,tarde,0
5697,11.0,1,tarde,0
5698,2.0000000000000004,1,tarde,0
5699,5.0,1,mañana,0
5700,-1.0000000000000002,1,mañana,0
5701,7.0,1,mañana,0
5702,0.0,1,mañana,0
5703,15.0,1,mañana,0
5704,6.0,1,mañana,0
5705,8.000000000000002,1,mañana,0
5706,7.0,1,mañana,0
5707,12.0,1,mañana,0
5708,18.0,1,mañana,1
5709,2.0000000000000004,1,mañana,0
5710,9.0,1,mañana,0
5711,8.000000000000002,1,mañana,0
5712,17.000000000000004,1,mañana,1
5713,17.000000000000004,1,mañana,1
5714,35.0,1,mañana,1
5715,-3.0,1,mañana,0
5716,-2.0000000000000004,1,mañana,0
5717,2.0000000000000004,1,mañana,0
5718,61.00000000000001,1,mañana,1
5719,39.0,1,mañana,1
5720,5.0,1,mañana,0
5721,7.0,1,mañana,0
5722,14.0,1,mañana,0
5723,31.000000000000004,1,mañana,1
5724,8.000000000000002,1,mañana,0
5725,4.000000000000001,1,mañana,0
5726,31.000000000000004,1,mañana,1
5727,5.0,1,mañana,0
5728,-1.0000000000000002,1,mañana,0
5729,1.0000000000000002,1,mañana,0
5730,12.0,1,tarde,0
5731,-3.0,1,tarde,0
5732,8.000000000000002,1,tarde,0
5733,2.0000000000000004,1,tarde,0
5734,-6.0,1,tarde,0
5735,9.0,1,tarde,0
5736,5.0,1,tarde,0
5737,14.0,1,tarde,0
5738,5.0,1,tarde,0
5739,1.0000000000000002,1,tarde,0
5740,20.0,1,tarde,1
5741,8.000000000000002,1,tarde,0
5742,18.0,1,tarde,1
5743,14.0,1,tarde,0
5744,3.0,1,tarde,0
5745,95.0,1,tarde,1
5746,9.0,1,tarde,0
5747,11.0,1,tarde,0
5748,100.0,1,tarde,1
5749,1.0000000000000002,1,tarde,0
5750,5.0,1,tarde,0
5751,11.0,1,mañana,0
5752,0.0,1,mañana,0
5753,1.0000000000000002,1,mañana,0
5754,30.0,1,mañana,1
5755,8.000000000000002,1,mañana,0
5756,31.000000000000004,1,mañana,1
5757,15.0,1,mañana,0
5758,-4.000000000000001,1,mañana,0
5759,10.0,1,mañana,0
5760,16.000000000000004,1,mañana,1
5761,26.0,1,mañana,1
5762,19.0,1,mañana,1
5763,9.0,1,mañana,0
5764,21.0,1,mañana,1
5765,15.0,1,mañana,0
5766,11.0,1,mañana,0
5767,4.000000000000001,1,mañana,0
5768,11.0,1,mañana,0
5769,6.0,1,mañana,0
5770,25.0,1,mañana,1
5771,28.0,1,mañana,1
5772,12.0,1,mañana,0
5773,2.0000000000000004,1,mañana,0
5774,8.000000000000002,1,mañana,0
5775,4.000000000000001,1,mañana,0
5776,5.0,1,mañana,0
5777,13.0,1,mañana,0
5778,18.0,1,tarde,1
5779,3.0,1,tarde,0
5780,21.0,1,tarde,1
5781,8.000000000000002,1,tarde,0
5782,2.0000000000000004,1,tarde,0
5783,9.0,1,tarde,0
5784,1.0000000000000002,1,tarde,0
5785,-1.0000000000000002,1,tarde,0
5786,1.0000000000000002,1,tarde,0
5787,2.0000000000000004,1,tarde,0
5788,2.0000000000000004,1,tarde,0
5789,6.0,1,tarde,0
5790,2.0000000000000004,1,tarde,0
5791,1.0000000000000002,1,mañana,0
5792,4.000000000000001,1,mañana,0
5793,2.0000000000000004,1,mañana,0
5794,14.0,1,mañana,0
5795,0.0,1,mañana,0
5796,32.00000000000001,1,mañana,1
5797,4.000000000000001,1,mañana,0
5798,8.000000000000002,1,mañana,0
5799,9.0,1,mañana,0
5800,-1.0000000000000002,1,mañana,0
5801,2.0000000000000004,1,mañana,0
5802,4.000000000000001,1,mañana,0
5803,13.0,1,mañana,0
5804,8.000000000000002,1,mañana,0
5805,7.0,1,mañana,0
5806,2.0000000000000004,1,mañana,0
5807,143.0,1,mañana,1
5808,25.0,1,mañana,1
5809,4.000000000000001,1,noche,0
5810,0.0,1,noche,0
5811,4.000000000000001,1,noche,0
5812,7.0,1,noche,0
5813,14.0,1,noche,0
5814,6.0,1,noche,0
5815,0.0,1,noche,0
5816,3.0,1,mañana,0
5817,10.0,1,mañana,0
5818,-1.0000000000000002,1,mañana,0
5819,0.0,1,mañana,0
5820,12.0,1,noche,0
5821,32.00000000000001,1,tarde,1
5822,-2.0000000000000004,1,tarde,0
5823,0.0,1,tarde,0
5824,-1.0000000000000002,1,tarde,0
5825,2.0000000000000004,1,noche,0
5826,-4.000000000000001,1,tarde,0
5827,36.0,1,noche,1
5828,14.0,1,tarde,0
5829,23.0,1,noche,1
5830,-3.0,1,tarde,0
5831,24.0,1,noche,1
5832,1.0000000000000002,1,tarde,0
5833,0.0,1,noche,0
5834,18.0,1,mañana,1
5835,2.0000000000000004,1,mañana,0
5836,75.0,1,mañana,1
5837,-1.0000000000000002,1,mañana,0
5838,4.000000000000001,1,tarde,0
5839,1.0000000000000002,1,tarde,0
5840,7.0,1,tarde,0
5841,6.0,1,tarde,0
5842,7.0,1,tarde,0
5843,17.000000000000004,1,tarde,1
5844,18.0,1,tarde,1
5845,26.0,1,tarde,1
5846,0.0,1,tarde,0
5847,6.0,1,tarde,0
5848,-3.0,1,tarde,0
5849,6.0,1,tarde,0
5850,1.0000000000000002,1,tarde,0
5851,-2.0000000000000004,1,tarde,0
5852,11.0,1,tarde,0
5853,25.0,1,tarde,1
5854,22.0,1,tarde,1
5855,21.0,1,tarde,1
5856,18.0,1,tarde,1
5857,6.0,1,tarde,0
5858,6.0,1,tarde,0
5859,-1.0000000000000002,1,tarde,0
5860,8.000000000000002,1,tarde,0
5861,12.0,1,tarde,0
5862,9.0,1,tarde,0
5863,12.0,1,tarde,0
5864,3.0,1,tarde,0
5865,11.0,1,tarde,0
5866,16.000000000000004,1,tarde,1
5867,4.000000000000001,1,tarde,0
5868,13.0,1,mañana,0
5869,0.0,1,mañana,0
5870,-1.0000000000000002,1,mañana,0
5871,6.0,1,mañana,0
5872,3.0,1,mañana,0
5873,7.0,1,mañana,0
5874,3.0,1,mañana,0
5875,4.000000000000001,1,mañana,0
5876,63.00000000000001,1,tarde,1
5877,19.0,1,tarde,1
5878,10.0,1,tarde,0
5879,6.0,1,tarde,0
5880,5.0,1,tarde,0
5881,94.0,1,tarde,1
5882,2.0000000000000004,1,tarde,0
5883,-4.000000000000001,1,mañana,0
5884,6.0,1,mañana,0
5885,0.0,1,mañana,0
5886,17.000000000000004,1,mañana,1
5887,10.0,1,mañana,0
5888,-2.0000000000000004,1,mañana,0
5889,35.0,1,mañana,1
5890,24.0,1,mañana,1
5891,27.0,1,mañana,1
5892,79.0,1,mañana,1
5893,-4.000000000000001,1,mañana,0
5894,5.0,1,mañana,0
5895,61.00000000000001,1,mañana,1
5896,57.0,1,mañana,1
5897,12.0,1,mañana,0
5898,5.0,1,mañana,0
5899,3.0,1,mañana,0
5900,1.0000000000000002,1,tarde,0
5901,15.0,1,mañana,0
5902,24.0,1,mañana,1
5903,103.0,1,mañana,1
5904,-12.0,1,tarde,0
5905,25.0,1,mañana,1
5906,22.0,1,mañana,1
5907,4.000000000000001,1,mañana,0
5908,14.0,1,mañana,0
5909,-10.0,1,mañana,0
5910,0.0,1,mañana,0
5911,28.0,1,mañana,1
5912,14.0,1,mañana,0
5913,5.0,1,mañana,0
5914,18.0,1,mañana,1
5915,3.0,1,mañana,0
5916,7.0,1,mañana,0
5917,25.0,1,mañana,1
5918,6.0,1,mañana,0
5919,1.0000000000000002,1,mañana,0
5920,10.0,1,mañana,0
5921,2.0000000000000004,1,mañana,0
5922,6.0,1,mañana,0
5923,4.000000000000001,1,mañana,0
5924,-4.000000000000001,1,mañana,0
5925,-2.0000000000000004,1,mañana,0
5926,64.00000000000001,1,mañana,1
5927,5.0,1,mañana,0
5928,1.0000000000000002,1,mañana,0
5929,5.0,1,mañana,0
5930,0.0,1,mañana,0
5931,4.000000000000001,1,mañana,0
5932,3.0,1,mañana,0
5933,9.0,1,mañana,0
5934,-1.0000000000000002,1,mañana,0
5935,8.000000000000002,1,mañana,0
5936,-2.0000000000000004,1,mañana,0
5937,89.0,1,mañana,1
5938,-4.000000000000001,1,mañana,0
5939,-5.0,1,mañana,0
5940,-5.0,1,mañana,0
5941,3.0,1,mañana,0
5942,15.0,1,mañana,0
5943,-10.0,1,mañana,0
5944,-3.0,1,mañana,0
5945,4.000000000000001,1,noche,0
5946,10.0,1,noche,0
5947,0.0,1,noche,0
5948,1.0000000000000002,1,noche,0
5949,8.000000000000002,1,noche,0
5950,12.0,1,noche,0
5951,10.0,1,noche,0
5952,6.0,1,noche,0
5953,21.0,1,noche,1
5954,13.0,1,noche,0
5955,7.0,1,noche,0
5956,12.0,1,noche,0
5957,1.0000000000000002,1,noche,0
5958,13.0,1,noche,0
5959,3.0,1,noche,0
5960,9.0,1,noche,0
5961,5.0,1,noche,0
5962,9.0,1,noche,0
5963,7.0,1,noche,0
5964,0.0,1,noche,0
5965,3.0,1,noche,0
5966,0.0,1,noche,0
5967,18.0,1,noche,1
5968,19.0,1,noche,1
5969,18.0,1,noche,1
5970,10.0,1,noche,0
5971,7.0,1,noche,0
5972,3.0,1,noche,0
5973,8.000000000000002,1,noche,0
5974,0.0,1,noche,0
5975,18.0,1,noche,1
5976,-4.000000000000001,1,noche,0
5977,35.0,1,noche,1
5978,33.00000000000001,1,noche,1
5979,1.0000000000000002,1,noche,0
5980,14.0,1,noche,0
5981,50.0,1,noche,1
5982,14.0,1,noche,0
5983,37.0,1,noche,1
5984,22.0,1,noche,1
5985,9.0,1,noche,0
5986,11.0,1,noche,0
5987,-2.0000000000000004,1,noche,0
5988,19.0,1,noche,1
5989,0.0,1,noche,0
5990,12.0,1,noche,0
5991,8.000000000000002,1,noche,0
5992,22.0,1,noche,1
5993,-2.0000000000000004,1,noche,0
5994,0.0,1,noche,0
5995,-2.0000000000000004,1,noche,0
5996,9.0,1,noche,0
5997,4.000000000000001,1,noche,0
5998,6.0,1,noche,0
5999,1.0000000000000002,1,noche,0
6000,9.0,1,noche,0
6001,2.0000000000000004,1,noche,0
6002,-2.0000000000000004,1,noche,0
6003,3.0,1,noche,0
6004,0.0,1,noche,0
6005,0.0,1,noche,0
6006,-2.0000000000000004,1,noche,0
6007,0.0,1,noche,0
6008,2.0000000000000004,1,noche,0
6009,-1.0000000000000002,1,noche,0
6010,5.0,1,noche,0
6011,0.0,1,noche,0
6012,1.0000000000000002,1,noche,0
6013,-4.000000000000001,1,noche,0
6014,1.0000000000000002,1,noche,0
6015,9.0,1,mañana,0
6016,7.0,1,mañana,0
6017,20.0,1,mañana,1
6018,151.0,1,mañana,1
6019,10.0,1,mañana,0
6020,-6.0,1,mañana,0
6021,11.0,1,mañana,0
6022,60.0,1,mañana,1
6023,1.0000000000000002,1,mañana,0
6024,11.0,1,mañana,0
6025,6.0,1,mañana,0
6026,9.0,1,mañana,0
6027,13.0,1,mañana,0
6028,20.0,1,mañana,1
6029,27.0,1,mañana,1
6030,9.0,1,mañana,0
6031,21.0,1,mañana,1
6032,0.0,1,tarde,0
6033,20.0,1,tarde,1
6034,21.0,1,tarde,1
6035,6.0,1,tarde,0
6036,22.0,1,tarde,1
6037,13.0,1,tarde,0
6038,14.0,1,tarde,0
6039,16.000000000000004,1,tarde,1
6040,17.000000000000004,1,tarde,1
6041,93.0,1,tarde,1
6042,18.0,1,tarde,1
6043,6.0,1,tarde,0
6044,26.0,1,tarde,1
6045,13.0,1,tarde,0
6046,18.0,1,tarde,1
6047,-1.0000000000000002,1,mañana,0
6048,-1.0000000000000002,1,mañana,0
6049,20.0,1,mañana,1
6050,0.0,1,tarde,0
6051,1.0000000000000002,1,tarde,0
6052,3.0,1,mañana,0
6053,4.000000000000001,1,noche,0
6054,32.00000000000001,1,tarde,1
6055,97.0,1,noche,1
6056,12.0,1,mañana,0
6057,24.0,1,tarde,1
6058,7.0,1,mañana,0
6059,23.0,1,mañana,1
6060,46.0,1,mañana,1
6061,8.000000000000002,1,mañana,0
6062,10.0,1,mañana,0
6063,0.0,1,mañana,0
6064,0.0,1,mañana,0
6065,0.0,1,mañana,0
6066,9.0,1,mañana,0
6067,6.0,1,mañana,0
6068,3.0,1,mañana,0
6069,15.0,1,mañana,0
6070,3.0,1,mañana,0
6071,0.0,1,mañana,0
6072,0.0,1,mañana,0
6073,3.0,1,mañana,0
6074,6.0,1,mañana,0
6075,-5.0,1,mañana,0
6076,17.000000000000004,1,mañana,1
6077,44.0,1,mañana,1
6078,13.0,1,mañana,0
6079,70.0,1,noche,1
6080,63.00000000000001,1,noche,1
6081,22.0,1,noche,1
6082,46.0,1,noche,1
6083,5.0,1,noche,0
6084,93.0,1,noche,1
6085,11.0,1,noche,0
6086,21.0,1,noche,1
6087,5.0,1,noche,0
6088,17.000000000000004,1,noche,1
6089,-7.0,1,noche,0
6090,62.00000000000001,1,noche,1
6091,11.0,1,noche,0
6092,0.0,1,noche,0
6093,23.0,1,noche,1
6094,19.0,1,noche,1
6095,0.0,1,noche,0
6096,60.0,1,noche,1
6097,81.0,1,noche,1
6098,40.0,1,noche,1
6099,5.0,1,noche,0
6100,47.0,1,noche,1
6101,0.0,1,noche,0
6102,6.0,1,noche,0
6103,63.00000000000001,1,noche,1
6104,14.0,1,noche,0
6105,4.000000000000001,1,noche,0
6106,5.0,1,noche,0
6107,83.0,1,noche,1
6108,4.000000000000001,1,noche,0
6109,-14.0,1,noche,0
6110,-9.0,1,noche,0
6111,-8.000000000000002,1,noche,0
6112,-5.0,1,noche,0
6113,-12.0,1,noche,0
6114,-11.0,1,noche,0
6115,-12.0,1,noche,0
6116,79.0,1,noche,1
6117,-10.0,1,noche,0
6118,-6.0,1,noche,0
6119,-3.0,1,noche,0
6120,-6.0,1,noche,0
6121,-8.000000000000002,1,noche,0
6122,-7.0,1,noche,0
6123,-8.000000000000002,1,noche,0
6124,1.0000000000000002,1,noche,0
6125,-6.0,1,noche,0
6126,5.0,1,noche,0
6127,1.0000000000000002,1,noche,0
6128,129.00000000000003,1,noche,1
6129,8.000000000000002,1,noche,0
6130,2.0000000000000004,1,noche,0
6131,-3.0,1,noche,0
6132,-2.0000000000000004,1,noche,0
6133,-9.0,1,noche,0
6134,-9.0,1,noche,0
6135,-7.0,1,noche,0
6136,-5.0,1,noche,0
6137,-5.0,1,noche,0
6138,-7.0,1,noche,0
6139,-9.0,1,noche,0
6140,-5.0,1,noche,0
6141,-9.0,1,noche,0
6142,160.0,1,noche,1
6143,-2.0000000000000004,1,noche,0
6144,-7.0,1,noche,0
6145,-2.0000000000000004,1,noche,0
6146,7.0,1,noche,0
6147,3.0,1,noche,0
6148,-4.000000000000001,1,noche,0
6149,-3.0,1,noche,0
6150,-9.0,1,noche,0
6151,-4.000000000000001,1,noche,0
6152,-3.0,1,noche,0
6153,1.0000000000000002,1,noche,0
6154,4.000000000000001,1,noche,0
6155,17.000000000000004,1,noche,1
6156,-4.000000000000001,1,noche,0
6157,3.0,1,noche,0
6158,-2.0000000000000004,1,noche,0
6159,-4.000000000000001,1,noche,0
6160,-10.0,1,noche,0
6161,-3.0,1,noche,0
6162,-11.0,1,noche,0
6163,-6.0,1,noche,0
6164,-11.0,1,noche,0
6165,21.0,1,noche,1
6166,-2.0000000000000004,1,noche,0
6167,-8.000000000000002,1,noche,0
6168,-10.0,1,noche,0
6169,-12.0,1,noche,0
6170,-6.0,1,noche,0
6171,29.0,1,tarde,1
6172,81.0,1,tarde,1
6173,8.000000000000002,1,tarde,0
6174,25.0,1,tarde,1
6175,57.0,1,tarde,1
6176,42.0,1,tarde,1
6177,70.0,1,tarde,1
6178,54.0,1,tarde,1
6179,2.0000000000000004,1,tarde,0
6180,18.0,1,tarde,1
6181,13.0,1,tarde,0
6182,86.0,1,tarde,1
6183,70.0,1,tarde,1
6184,39.0,1,tarde,1
6185,19.0,1,tarde,1
6186,14.0,1,tarde,0
6187,26.0,1,tarde,1
6188,27.0,1,tarde,1
6189,14.0,1,tarde,0
6190,39.0,1,tarde,1
6191,6.0,1,tarde,0
6192,35.0,1,tarde,1
6193,16.000000000000004,1,tarde,1
6194,26.0,1,tarde,1
6195,25.0,1,noche,1
6196,37.0,1,noche,1
6197,5.0,1,noche,0
6198,11.0,1,noche,0
6199,29.0,1,noche,1
6200,0.0,1,noche,0
6201,24.0,1,noche,1
6202,-6.0,1,noche,0
6203,2.0000000000000004,1,noche,0
6204,7.0,1,noche,0
6205,55.0,1,noche,1
6206,59.0,1,noche,1
6207,18.0,1,noche,1
6208,19.0,1,noche,1
6209,3.0,1,noche,0
6210,-2.0000000000000004,1,noche,0
6211,7.0,1,noche,0
6212,44.0,1,noche,1
6213,6.0,1,noche,0
6214,65.00000000000001,1,noche,1
6215,-1.0000000000000002,1,noche,0
6216,43.0,1,noche,1
6217,36.0,1,noche,1
6218,36.0,1,noche,1
6219,-5.0,1,tarde,0
6220,14.0,1,tarde,0
6221,-8.000000000000002,1,tarde,0
6222,0.0,1,tarde,0
6223,-4.000000000000001,1,tarde,0
6224,14.0,1,tarde,0
6225,-6.0,1,tarde,0
6226,4.000000000000001,1,tarde,0
6227,2.0000000000000004,1,tarde,0
6228,5.0,1,tarde,0
6229,-1.0000000000000002,1,tarde,0
6230,9.0,1,tarde,0
6231,-4.000000000000001,1,tarde,0
6232,-3.0,1,tarde,0
6233,28.0,1,tarde,1
6234,5.0,1,tarde,0
6235,-4.000000000000001,1,tarde,0
6236,-1.0000000000000002,1,tarde,0
6237,3.0,1,tarde,0
6238,3.0,1,tarde,0
6239,0.0,1,tarde,0
6240,-5.0,1,tarde,0
6241,-4.000000000000001,1,tarde,0
6242,-2.0000000000000004,1,tarde,0
6243,1.0000000000000002,1,tarde,0
6244,6.0,1,tarde,0
6245,11.0,1,tarde,0
6246,-6.0,1,tarde,0
6247,0.0,1,noche,0
6248,8.000000000000002,1,noche,0
